occurrence_class,ledger_id,path,line,blob,old_text,disposition,replacement_key,frozen_by_022,edit_in_place
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2_VALIDATION.md,61,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,"| `L1056` | `UNRESOLVED_IMAGE` | RIDGE_IDENTITY | 8.4393 | 8.4383 | +0.0009 | [+0.0004, +0.0015] | **yes** | 3/4 |",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2_VALIDATION.md,62,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,"| `L1056` | `TOTAL_FLUX` | RIDGE_IDENTITY | 8.4393 | 8.4398 | -0.0005 | [-0.0022, +0.0010] | no | 1/4 |",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2_VALIDATION.md,69,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| class | `DIRECT_PHYSICAL` | `RESOLVED_PHYSICAL` | `UNRESOLVED_IMAGE` | `TOTAL_FLUX` |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2_VALIDATION.md,69,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| class | `DIRECT_PHYSICAL` | `RESOLVED_PHYSICAL` | `UNRESOLVED_IMAGE` | `TOTAL_FLUX` |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2_VALIDATION.md,81,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| `L224` | `UNRESOLVED_IMAGE` | none on the frozen grid |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2_VALIDATION.md,82,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| `L224` | `TOTAL_FLUX` | none on the frozen grid |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2_VALIDATION.md,85,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| `L448` | `UNRESOLVED_IMAGE` | none on the frozen grid |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2_VALIDATION.md,86,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| `L448` | `TOTAL_FLUX` | none on the frozen grid |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2_VALIDATION.md,89,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| `L1056` | `UNRESOLVED_IMAGE` | none on the frozen grid |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2_VALIDATION.md,90,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| `L1056` | `TOTAL_FLUX` | none on the frozen grid |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2_VALIDATION.md,121,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| `L224` | `UNRESOLVED_IMAGE` | TSVD | 140 | 208 | 8.0060 | 6.6663 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2_VALIDATION.md,122,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| `L224` | `UNRESOLVED_IMAGE` | RIDGE_IDENTITY | 140 | 208 | 8.3478 | 6.6672 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2_VALIDATION.md,123,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| `L224` | `TOTAL_FLUX` | TSVD | 140 | 8 | 8.2979 | 6.6667 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2_VALIDATION.md,124,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| `L224` | `TOTAL_FLUX` | RIDGE_IDENTITY | 140 | 8 | 8.4042 | 6.6671 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2_VALIDATION.md,127,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| `L448` | `UNRESOLVED_IMAGE` | TSVD | 252 | 405 | 12.0701 | 10.5336 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2_VALIDATION.md,128,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| `L448` | `UNRESOLVED_IMAGE` | RIDGE_IDENTITY | 252 | 405 | 11.8034 | 10.5333 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2_VALIDATION.md,129,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| `L448` | `TOTAL_FLUX` | TSVD | 252 | 8 | 11.7507 | 10.5315 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2_VALIDATION.md,130,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| `L448` | `TOTAL_FLUX` | RIDGE_IDENTITY | 252 | 8 | 11.8604 | 10.5330 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2_VALIDATION.md,133,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| `L1056` | `UNRESOLVED_IMAGE` | TSVD | 524 | 836 | 10.8328 | 11.2033 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2_VALIDATION.md,134,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| `L1056` | `UNRESOLVED_IMAGE` | RIDGE_IDENTITY | 524 | 836 | 10.4798 | 11.2029 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2_VALIDATION.md,135,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| `L1056` | `TOTAL_FLUX` | TSVD | 524 | 8 | 10.4101 | 11.2008 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1L_STAGE2_VALIDATION.md,136,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| `L1056` | `TOTAL_FLUX` | RIDGE_IDENTITY | 524 | 8 | 10.5556 | 11.2024 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2_VALIDATION.md,195,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| `L1056` | `UNRESOLVED_IMAGE` | TSVD | 7.994e-04 | 9.5e-05 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1L_STAGE2_VALIDATION.md,196,6d9bf24c4c9c0cb450e983f1fb17c25e362d2ccc,| `L1056` | `UNRESOLVED_IMAGE` | RIDGE_IDENTITY | 9.318e-04 | 1.1e-04 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1_HELD_OUT_MAIN.md,135,b66718cab459ceddbb4997c3ead3f523553ffb39,| UNRESOLVED_IMAGE | 0.9838 | 0.08341 | 0.8787 | 0.4071 | 1.302 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1_HELD_OUT_MAIN.md,136,b66718cab459ceddbb4997c3ead3f523553ffb39,| TOTAL_FLUX | 0.9838 | 0.2274 | 1.758 | 0.2259 | 1.71 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1_HELD_OUT_MAIN.md,191,b66718cab459ceddbb4997c3ead3f523553ffb39,| TOTAL_FLUX | LINEAR_STATE_SPACE | 14 | 0.7225 | 106.1 | 46.25 | 95.45 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1_HELD_OUT_MAIN.md,192,b66718cab459ceddbb4997c3ead3f523553ffb39,| TOTAL_FLUX | RIDGE_IDENTITY | 14 | 0.366 | 2.019 | 1.582 | 1.315 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1_HELD_OUT_MAIN.md,193,b66718cab459ceddbb4997c3ead3f523553ffb39,| TOTAL_FLUX | TIKHONOV_TEMPORAL | 14 | 1.71e+05 | 3.4e+09 | 1.25e+09 | 3.162e+09 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1_HELD_OUT_MAIN.md,194,b66718cab459ceddbb4997c3ead3f523553ffb39,| TOTAL_FLUX | TSVD | 14 | 0.6242 | 2.02 | 1.683 | 1.341 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1_HELD_OUT_MAIN.md,195,b66718cab459ceddbb4997c3ead3f523553ffb39,| TOTAL_FLUX | WIENER_GAUSSIAN | 14 | 0.2877 | 2.341 | 1.988 | 1.277 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1_HELD_OUT_MAIN.md,196,b66718cab459ceddbb4997c3ead3f523553ffb39,| UNRESOLVED_IMAGE | LINEAR_STATE_SPACE | 183 | 2.71 | 5.642 | 1.121 | 6.17 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1_HELD_OUT_MAIN.md,197,b66718cab459ceddbb4997c3ead3f523553ffb39,| UNRESOLVED_IMAGE | RIDGE_IDENTITY | 183 | 0.917 | 1.176 | 0.642 | 1.352 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1_HELD_OUT_MAIN.md,198,b66718cab459ceddbb4997c3ead3f523553ffb39,| UNRESOLVED_IMAGE | TIKHONOV_TEMPORAL | 183 | 1.397 | 5.058 | 0.5107 | 5.234 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1_HELD_OUT_MAIN.md,199,b66718cab459ceddbb4997c3ead3f523553ffb39,| UNRESOLVED_IMAGE | TSVD | 183 | 1.118 | 1.176 | 0.8117 | 1.41 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1_HELD_OUT_MAIN.md,200,b66718cab459ceddbb4997c3ead3f523553ffb39,| UNRESOLVED_IMAGE | WIENER_GAUSSIAN | 183 | 1.266 | 0.707 | 1.151 | 0.8798 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1_HELD_OUT_MAIN.md,208,b66718cab459ceddbb4997c3ead3f523553ffb39,| IN_CLASS_ID | TOTAL_FLUX | 0.4269 | 0.5493 | 1.736 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1_HELD_OUT_MAIN.md,209,b66718cab459ceddbb4997c3ead3f523553ffb39,| IN_CLASS_ID | UNRESOLVED_IMAGE | 0.5046 | 0.5872 | 1.39 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1_HELD_OUT_MAIN.md,212,b66718cab459ceddbb4997c3ead3f523553ffb39,| IN_CLASS_OOD | TOTAL_FLUX | 0.4032 | 0.4055 | 21.88 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1_HELD_OUT_MAIN.md,213,b66718cab459ceddbb4997c3ead3f523553ffb39,| IN_CLASS_OOD | UNRESOLVED_IMAGE | 0.5139 | 0.5177 | 20.27 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1_HELD_OUT_MAIN.md,216,b66718cab459ceddbb4997c3ead3f523553ffb39,| OFF_GRID_ID | TOTAL_FLUX | 0.4147 | 0.4452 | 2.737 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1_HELD_OUT_MAIN.md,217,b66718cab459ceddbb4997c3ead3f523553ffb39,| OFF_GRID_ID | UNRESOLVED_IMAGE | 0.5213 | 0.5406 | 2.59 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1_HELD_OUT_MAIN.md,220,b66718cab459ceddbb4997c3ead3f523553ffb39,| OFF_GRID_OOD | TOTAL_FLUX | 0.4032 | 0.4034 | 22.25 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1_HELD_OUT_MAIN.md,221,b66718cab459ceddbb4997c3ead3f523553ffb39,| OFF_GRID_OOD | UNRESOLVED_IMAGE | 0.5208 | 0.521 | 21.35 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1_HELD_OUT_MAIN.md,242,b66718cab459ceddbb4997c3ead3f523553ffb39,| TOTAL_FLUX | 0.25 | 0.5497 | 0.5485 | -0.001271 | 0.04397 | 200 | 3 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1_HELD_OUT_MAIN.md,243,b66718cab459ceddbb4997c3ead3f523553ffb39,| TOTAL_FLUX | 0.50 | 0.5987 | 0.6009 | 0.002231 | 0.04332 | 200 | 4 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1_HELD_OUT_MAIN.md,244,b66718cab459ceddbb4997c3ead3f523553ffb39,| TOTAL_FLUX | 1.00 | 0.6915 | 0.6937 | 0.002278 | 0.04083 | 200 | 8 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1_HELD_OUT_MAIN.md,245,b66718cab459ceddbb4997c3ead3f523553ffb39,| TOTAL_FLUX | 2.00 | 0.8413 | 0.8414 | 6.15e-05 | 0.03229 | 200 | 5 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,artifacts/reports/R1_HELD_OUT_MAIN.md,246,b66718cab459ceddbb4997c3ead3f523553ffb39,| TOTAL_FLUX | 4.00 | 0.9772 | 0.9778 | 0.0005333 | 0.01318 | 200 | 1 |,RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1_HELD_OUT_MAIN.md,247,b66718cab459ceddbb4997c3ead3f523553ffb39,| UNRESOLVED_IMAGE | 0.25 | 0.5497 | 0.5503 | 0.0005547 | 0.04397 | 200 | 1 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1_HELD_OUT_MAIN.md,248,b66718cab459ceddbb4997c3ead3f523553ffb39,| UNRESOLVED_IMAGE | 0.50 | 0.5987 | 0.5984 | -0.0003372 | 0.04332 | 200 | 4 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1_HELD_OUT_MAIN.md,249,b66718cab459ceddbb4997c3ead3f523553ffb39,| UNRESOLVED_IMAGE | 1.00 | 0.6915 | 0.6912 | -0.0002808 | 0.04083 | 200 | 4 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1_HELD_OUT_MAIN.md,250,b66718cab459ceddbb4997c3ead3f523553ffb39,| UNRESOLVED_IMAGE | 2.00 | 0.8413 | 0.8408 | -0.0005147 | 0.03229 | 200 | 4 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,artifacts/reports/R1_HELD_OUT_MAIN.md,251,b66718cab459ceddbb4997c3ead3f523553ffb39,| UNRESOLVED_IMAGE | 4.00 | 0.9772 | 0.9781 | 0.0008947 | 0.01318 | 200 | 1 |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
ABSOLUTE_RANK_VERSUS_FRACTION,C07,docs/PAPER_I_RELEASE_NOTE.md,43,6b73dfbb25c27f4c062b78bba1a3b85f19e5c188,"the source model that creates recoverable history destroys identifiability, and",FRACTION_NOT_ABSOLUTE_RANK,rank_fraction,True,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,docs/Paper_I_v1_Current_Evidence_Ledger.md,196,46e50f330da87c1de74385386e4754c764aa6098,| 100 | `UNRESOLVED_IMAGE` | TSVD | +0.009 | -0.084 | -0.024 | -0.079 | 3/4 | no |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,True,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,docs/Paper_I_v1_Current_Evidence_Ledger.md,197,46e50f330da87c1de74385386e4754c764aa6098,| 100 | `UNRESOLVED_IMAGE` | RIDGE_IDENTITY | +0.019 | -0.073 | -0.029 | -0.100 | 3/4 | no |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,True,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,docs/Paper_I_v1_Current_Evidence_Ledger.md,200,46e50f330da87c1de74385386e4754c764aa6098,| 1000 | `UNRESOLVED_IMAGE` | TSVD | +0.085 | +0.019 | +0.078 | +0.042 | 3/4 | no |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,True,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,docs/Paper_I_v1_Current_Evidence_Ledger.md,201,46e50f330da87c1de74385386e4754c764aa6098,| 1000 | `UNRESOLVED_IMAGE` | RIDGE_IDENTITY | +0.116 | +0.031 | +0.104 | +0.067 | 3/4 | **yes** |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,True,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,docs/Paper_I_v1_Current_Evidence_Ledger.md,359,46e50f330da87c1de74385386e4754c764aa6098,| `L896_radial_enriched` | `UNRESOLVED_IMAGE` | Ridge | +0.000 | +0.000 | no | +0.000 | -0.000 | no |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,True,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,docs/Paper_I_v1_Current_Evidence_Ledger.md,360,46e50f330da87c1de74385386e4754c764aa6098,| `L896_radial_enriched` | `UNRESOLVED_IMAGE` | TSVD | +0.015 | -0.042 | no | +0.009 | -0.036 | no |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,True,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,docs/Paper_I_v1_Current_Evidence_Ledger.md,361,46e50f330da87c1de74385386e4754c764aa6098,| `L896_radial_enriched` | `TOTAL_FLUX` | Ridge | -0.020 | -0.050 | no | -0.024 | -0.058 | no |,RUNNER_SPECIFIC_ALIAS,flux,True,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,docs/Paper_I_v1_Current_Evidence_Ledger.md,362,46e50f330da87c1de74385386e4754c764aa6098,| `L896_radial_enriched` | `TOTAL_FLUX` | TSVD | +0.036 | -0.025 | no | +0.045 | -0.021 | no |,RUNNER_SPECIFIC_ALIAS,flux,True,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,docs/Paper_I_v1_Current_Evidence_Ledger.md,365,46e50f330da87c1de74385386e4754c764aa6098,| `L448_contrast` | `UNRESOLVED_IMAGE` | Ridge | +0.000 | +0.000 | no | +0.000 | +0.000 | no |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,True,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,docs/Paper_I_v1_Current_Evidence_Ledger.md,366,46e50f330da87c1de74385386e4754c764aa6098,| `L448_contrast` | `UNRESOLVED_IMAGE` | TSVD | +0.000 | +0.000 | no | +0.000 | +0.000 | no |,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,True,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,docs/Paper_I_v1_Current_Evidence_Ledger.md,367,46e50f330da87c1de74385386e4754c764aa6098,| `L448_contrast` | `TOTAL_FLUX` | Ridge | +0.011 | -0.035 | no | -0.002 | -0.025 | no |,RUNNER_SPECIFIC_ALIAS,flux,True,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,docs/Paper_I_v1_Current_Evidence_Ledger.md,368,46e50f330da87c1de74385386e4754c764aa6098,| `L448_contrast` | `TOTAL_FLUX` | TSVD | +0.044 | +0.002 | no | +0.018 | +0.002 | no |,RUNNER_SPECIFIC_ALIAS,flux,True,NO_OVERLAY_ONLY
ATTRIBUTION_UNRESOLVED_IMAGE,C05a/C10,docs/Paper_I_v1_Current_Evidence_Ledger.md,373,46e50f330da87c1de74385386e4754c764aa6098,0.101. Both controls behave: the unresolved-image arm reaches at most,PHYSICAL_INTERPRETATION_WITHDRAWN,attribution,True,NO_OVERLAY_ONLY
ATTRIBUTION_UNRESOLVED_IMAGE,C05a/C10,docs/Paper_I_v1_Current_Evidence_Ledger.md,375,46e50f330da87c1de74385386e4754c764aa6098,is attributable to resolving the orders rather than to the extra photons an,PHYSICAL_INTERPRETATION_WITHDRAWN,attribution,True,NO_OVERLAY_ONLY
ATTRIBUTION_UNRESOLVED_IMAGE,C05a/C10,docs/Paper_I_v1_Current_Evidence_Ledger.md,376,46e50f330da87c1de74385386e4754c764aa6098,unresolved second image also carries.,PHYSICAL_INTERPRETATION_WITHDRAWN,attribution,True,NO_OVERLAY_ONLY
ATTRIBUTION_UNRESOLVED_IMAGE,C05a/C10,docs/Paper_I_v1_Current_Evidence_Ledger.md,401,46e50f330da87c1de74385386e4754c764aa6098,"- **`HMT2_MAIN_ORDER_RESOLUTION_ATTRIBUTION_SUPPORTED`** — the unresolved-image control reaches at most 0.015 in the claim-bearing class and the total-flux control reaches 0.036, neither material. The",PHYSICAL_INTERPRETATION_WITHDRAWN,attribution,True,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,scripts/build_e3b_reports.py,35,c0d55d248bc3ec08bb5c19f5ea295260192d1833,"""UNRESOLVED_PHYSICAL"", ""TOTAL_FLUX"", ""PAIRING_DESTROYED""]",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_e3c_reports.py,32,b99df2af3d014d46a3e77d7e5f2d097984f88e93,"ARM_ORDER = [""DIRECT_PHYSICAL"", ""RESOLVED_PHYSICAL"", ""UNRESOLVED_IMAGE"",",ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,scripts/build_e3c_reports.py,33,b99df2af3d014d46a3e77d7e5f2d097984f88e93,"""TOTAL_FLUX"", ""DELAY_ONLY"", ""SPATIAL_ONLY"",",ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
FLUX_RUNNER_SEMANTICS,C06,scripts/build_e3c_reports.py,33,b99df2af3d014d46a3e77d7e5f2d097984f88e93,"""TOTAL_FLUX"", ""DELAY_ONLY"", ""SPATIAL_ONLY"",",RUNNER_SPECIFIC_ALIAS,flux,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,scripts/build_e3c_reports.py,227,b99df2af3d014d46a3e77d7e5f2d097984f88e93,"""DELAY_ONLY"", ""SPATIAL_ONLY""])].iterrows():",ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
MECHANISM_SPLIT_NUMBERS,C05b,scripts/build_e3c_reports.py,480,b99df2af3d014d46a3e77d7e5f2d097984f88e93,sits at a median {float(rs.median()):.2f} — flattening the delays leaves the,PAIRING_DEPENDENT_COUNTERFACTUAL,mechanism,False,NO_OVERLAY_ONLY
INDEX_SUM_ARM_LABEL,C05a,scripts/build_e3c_reports.py,505,b99df2af3d014d46a3e77d7e5f2d097984f88e93,`UNRESOLVED_IMAGE` sums the orders into one image plane and pays the summed,ALIAS_INDEX_SUM_CONTROL,alias_index_sum,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,scripts/build_e3c_reports.py,722,b99df2af3d014d46a3e77d7e5f2d097984f88e93,* `DELAY_ONLY` keeps each order's physical per-ray delays and replaces its,ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
MECHANISM_SUBSTITUTION_LABEL,C05b,scripts/build_e3c_reports.py,724,b99df2af3d014d46a3e77d7e5f2d097984f88e93,* `SPATIAL_ONLY` keeps each order's physical spatial mapping and flattens every,ALIAS_INDEX_PAIRED_SUBSTITUTION,alias_substitution,False,NO_OVERLAY_ONLY
